acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.404,0.437,0.76,-0.612,-7.21,1.295,chopping
-0.404,0.437,0.76,0.63,-4.392,1.225,chopping
-0.405,0.446,0.759,0.63,-4.392,1.225,chopping
-0.405,0.446,0.759,1.347,-2.94,1.207,chopping
-0.404,0.451,0.762,1.347,-2.94,1.207,chopping
-0.404,0.451,0.762,1.435,-3.115,1.242,chopping
-0.402,0.451,0.766,1.435,-3.115,1.242,chopping
-0.402,0.451,0.766,0.962,-3.71,1.365,chopping
-0.402,0.447,0.765,0.962,-3.71,1.365,chopping
-0.401,0.448,0.767,0.962,-3.71,1.365,chopping
-0.401,0.448,0.767,0.087,-4.375,1.33,chopping
-0.403,0.452,0.767,0.087,-4.375,1.33,chopping
-0.403,0.452,0.767,-1.015,-5.53,1.382,chopping
-0.406,0.451,0.769,-1.015,-5.53,1.382,chopping
-0.406,0.451,0.769,-1.925,-7.28,1.47,chopping
-0.41,0.449,0.768,-1.925,-7.28,1.47,chopping
-0.41,0.449,0.768,-2.205,-9.432,1.592,chopping
-0.413,0.436,0.766,-2.205,-9.432,1.592,chopping
-0.413,0.436,0.766,-1.89,-10.832,1.452,chopping
-0.411,0.43,0.759,-1.89,-10.832,1.452,chopping
-0.411,0.43,0.759,-1.312,-8.627,1.54,chopping
-0.411,0.439,0.756,-1.312,-8.627,1.54,chopping
-0.411,0.439,0.756,-0.612,-5.827,1.61,chopping
-0.411,0.454,0.759,-0.612,-5.827,1.61,chopping
-0.411,0.454,0.759,0.192,-5.267,1.435,chopping
-0.411,0.457,0.758,0.192,-5.267,1.435,chopping
-0.411,0.457,0.758,0.787,-5.565,1.26,chopping
-0.409,0.448,0.752,0.787,-5.565,1.26,chopping
-0.413,0.446,0.762,0.787,-5.565,1.26,chopping
-0.413,0.446,0.762,1.05,-4.515,1.067,chopping
-0.414,0.441,0.764,1.05,-4.515,1.067,chopping
-0.414,0.441,0.764,1.277,-4.585,0.752,chopping
-0.412,0.436,0.76,1.277,-4.585,0.752,chopping
-0.412,0.436,0.76,1.47,-4.235,0.735,chopping
-0.412,0.437,0.761,1.47,-4.235,0.735,chopping
-0.412,0.437,0.761,1.54,-3.885,0.735,chopping
-0.412,0.444,0.763,1.54,-3.885,0.735,chopping
-0.412,0.444,0.763,1.54,-3.587,0.77,chopping
-0.41,0.445,0.762,1.54,-3.587,0.77,chopping
-0.41,0.445,0.762,1.417,-3.92,0.822,chopping
-0.411,0.444,0.765,1.417,-3.92,0.822,chopping
-0.411,0.444,0.765,1.487,-4.392,0.892,chopping
-0.413,0.445,0.764,1.487,-4.392,0.892,chopping
-0.413,0.445,0.764,1.645,-5.092,0.857,chopping
-0.412,0.441,0.758,1.645,-5.092,0.857,chopping
-0.412,0.441,0.758,1.855,-4.847,0.752,chopping
-0.413,0.443,0.766,1.855,-4.847,0.752,chopping
-0.407,0.448,0.758,1.855,-4.847,0.752,chopping
-0.407,0.448,0.758,2.327,-5.565,0.28,chopping
-0.406,0.445,0.752,2.327,-5.565,0.28,chopping
-0.406,0.445,0.752,2.24,-3.78,0.332,chopping
-0.404,0.468,0.757,2.24,-3.78,0.332,chopping
-0.404,0.468,0.757,2.17,-2.642,0.472,chopping
-0.408,0.459,0.76,2.17,-2.642,0.472,chopping
-0.408,0.459,0.76,2.135,-4.427,0.402,chopping
-0.41,0.446,0.76,2.135,-4.427,0.402,chopping
-0.41,0.446,0.76,2.082,-5.18,0.717,chopping
-0.412,0.436,0.761,2.082,-5.18,0.717,chopping
-0.412,0.436,0.761,2.187,-4.515,0.945,chopping
-0.411,0.438,0.761,2.187,-4.515,0.945,chopping
-0.411,0.438,0.761,2.327,-3.535,0.962,chopping
-0.412,0.448,0.762,2.327,-3.535,0.962,chopping
