acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.094,0.463,0.864,2.8,0.472,-0.052,pick_drop
-0.094,0.463,0.864,3.605,0.997,-0.122,pick_drop
-0.087,0.47,0.861,3.605,0.997,-0.122,pick_drop
-0.087,0.47,0.861,4.06,-0.14,-0.612,pick_drop
-0.085,0.473,0.862,4.06,-0.14,-0.612,pick_drop
-0.085,0.473,0.862,4.602,-1.557,-1.05,pick_drop
-0.083,0.477,0.86,4.602,-1.557,-1.05,pick_drop
-0.085,0.482,0.859,4.602,-1.557,-1.05,pick_drop
-0.085,0.482,0.859,5.18,-2.38,-1.277,pick_drop
-0.086,0.487,0.852,5.18,-2.38,-1.277,pick_drop
-0.086,0.487,0.852,5.53,-3.027,-1.452,pick_drop
-0.086,0.489,0.843,5.53,-3.027,-1.452,pick_drop
-0.086,0.489,0.843,5.67,-3.447,-1.68,pick_drop
-0.088,0.49,0.834,5.67,-3.447,-1.68,pick_drop
-0.088,0.49,0.834,5.565,-3.78,-1.802,pick_drop
-0.092,0.494,0.832,5.565,-3.78,-1.802,pick_drop
-0.092,0.494,0.832,5.407,-4.182,-1.662,pick_drop
-0.093,0.496,0.826,5.407,-4.182,-1.662,pick_drop
-0.093,0.496,0.826,5.022,-4.812,-1.487,pick_drop
-0.094,0.499,0.824,5.022,-4.812,-1.487,pick_drop
-0.094,0.499,0.824,4.515,-5.95,-1.47,pick_drop
-0.096,0.496,0.823,4.515,-5.95,-1.47,pick_drop
-0.096,0.496,0.823,3.99,-7.402,-1.47,pick_drop
-0.097,0.497,0.824,3.99,-7.402,-1.47,pick_drop
-0.102,0.492,0.83,3.99,-7.402,-1.47,pick_drop
-0.102,0.492,0.83,3.64,-9.03,-1.592,pick_drop
-0.101,0.485,0.831,3.64,-9.03,-1.592,pick_drop
-0.101,0.485,0.831,3.675,-9.677,-2.1,pick_drop
-0.101,0.484,0.838,3.675,-9.677,-2.1,pick_drop
-0.101,0.484,0.838,4.025,-8.942,-2.66,pick_drop
-0.097,0.483,0.843,4.025,-8.942,-2.66,pick_drop
-0.097,0.483,0.843,4.48,-8.487,-3.43,pick_drop
-0.092,0.477,0.843,4.48,-8.487,-3.43,pick_drop
-0.092,0.477,0.843,4.917,-7.28,-4.182,pick_drop
-0.092,0.478,0.845,4.917,-7.28,-4.182,pick_drop
-0.092,0.478,0.845,5.162,-4.83,-4.62,pick_drop
-0.092,0.483,0.846,5.162,-4.83,-4.62,pick_drop
-0.092,0.483,0.846,5.302,-2.957,-4.707,pick_drop
-0.091,0.488,0.84,5.302,-2.957,-4.707,pick_drop
-0.091,0.488,0.84,5.197,-2.66,-4.48,pick_drop
-0.09,0.489,0.841,5.197,-2.66,-4.48,pick_drop
-0.09,0.489,0.841,4.882,-3.36,-4.042,pick_drop
-0.092,0.49,0.844,4.882,-3.36,-4.042,pick_drop
-0.093,0.489,0.844,4.882,-3.36,-4.042,pick_drop
-0.093,0.489,0.844,4.532,-4.427,-3.5,pick_drop
-0.095,0.484,0.844,4.532,-4.427,-3.5,pick_drop
-0.095,0.484,0.844,4.165,-5.32,-2.747,pick_drop
-0.098,0.488,0.853,4.165,-5.32,-2.747,pick_drop
-0.098,0.488,0.853,3.867,-5.827,-2.24,pick_drop
-0.101,0.484,0.853,3.867,-5.827,-2.24,pick_drop
-0.101,0.484,0.853,3.727,-6.772,-2.117,pick_drop
-0.1,0.473,0.842,3.727,-6.772,-2.117,pick_drop
-0.1,0.473,0.842,3.745,-6.807,-2.31,pick_drop
-0.104,0.471,0.842,3.745,-6.807,-2.31,pick_drop
-0.104,0.471,0.842,3.902,-6.597,-2.852,pick_drop
-0.106,0.471,0.842,3.902,-6.597,-2.852,pick_drop
-0.106,0.471,0.842,4.13,-7.507,-3.762,pick_drop
-0.108,0.469,0.832,4.13,-7.507,-3.762,pick_drop
-0.108,0.469,0.832,3.885,-9.992,-4.725,pick_drop
-0.116,0.464,0.839,3.885,-9.992,-4.725,pick_drop
-0.116,0.464,0.839,3.885,-13.685,-5.687,pick_drop
-0.119,0.462,0.849,3.885,-13.685,-5.687,pick_drop
-0.11,0.457,0.856,3.885,-13.685,-5.687,pick_drop
-0.11,0.457,0.856,4.077,-14.297,-6.247,pick_drop
-0.099,0.474,0.866,4.077,-14.297,-6.247,pick_drop
-0.099,0.474,0.866,4.042,-10.797,-6.58,pick_drop
-0.09,0.467,0.854,4.042,-10.797,-6.58,pick_drop
-0.09,0.467,0.854,4.165,-9.8,-6.3,pick_drop
-0.086,0.46,0.839,4.165,-9.8,-6.3,pick_drop
